"date","logret"
2004-03-19,-0.00588072
2004-03-22,-0.01120244
2004-03-23,0
2004-03-24,-0.00598257
2004-03-25,0.00531944
2004-03-26,-0.00199139
2004-03-29,0.00860087
2004-03-30,0.00328843
2004-03-31,0.00065618
2004-04-01,0.00719221
2004-04-02,0.0019523
2004-04-05,0.00324574
2004-04-06,0.00194219
2004-04-07,-0.00259049
2004-04-08,-0.00194765
2004-04-12,0
2004-04-13,-0.00782748
2004-04-14,0.00065446
2004-04-15,0.00196145
2004-04-16,0.0065103
2004-04-19,0.00259238
2004-04-20,-0.01040988
2004-04-21,0.0078175
2004-04-22,0.00904408
2004-04-23,-0.00257548
2004-04-26,-0.00776732
2004-04-27,-0.00195103
2004-04-28,-0.00784326
2004-04-29,-0.00328605
2004-04-30,-0.00197717
2004-05-03,0.00723003
2004-05-04,0.0026159
2004-05-05,0.0013055
2004-05-06,-0.00785845
2004-05-07,-0.0112399
2004-05-10,-0.01204019
2004-05-11,0
2004-05-12,-0.00134682
2004-05-13,-0.00202363
2004-05-14,0.00067478
2004-05-17,-0.00609145
2004-05-18,0.00338894
2004-05-19,-0.00067705
2004-05-20,0.00067705
2004-05-21,0.00337728
2004-05-24,0.00269363
2004-05-25,0.00937076
2004-05-26,0.00332561
2004-05-27,0.00595837
2004-05-28,-0.00066051
2004-06-01,-0.00066073
2004-06-02,0.00395805
2004-06-03,-0.00329732
2004-06-04,0.00329732
2004-06-07,0.00982637
2004-06-08,0
2004-06-09,-0.00588414
2004-06-10,0.00327315
2004-06-14,-0.00721537
2004-06-15,0.00656156
2004-06-16,0.00196016
2004-06-17,0.00065254
2004-06-18,0.0052048
2004-06-21,-0.00390079
2004-06-22,0.00325164
2004-06-23,0.00194639
2004-06-24,0.00129514
2004-06-25,-0.00649317
2004-06-28,0.00584592
2004-06-29,0.00064725
2004-06-30,0.00129389
2004-07-01,-0.00583476
2004-07-02,0.00064978
2004-07-06,-0.00782748
2004-07-07,-0.00131063
2004-07-08,-0.00196917
2004-07-09,0.00065682
2004-07-12,-0.00131407
2004-07-13,0.00131407
2004-07-14,0.00065618
2004-07-15,-0.00592286
2004-07-16,-0.00198218
2004-07-19,0.00396044
2004-07-20,0.0039446
2004-07-21,-0.01121744
2004-07-22,-0.00199271
2004-07-23,-0.01002336
2004-07-26,-0.00336364
2004-07-27,0.00336364
2004-07-28,-0.00336364
2004-07-29,0.00336364
2004-07-30,0
2004-08-02,0.00268279
2004-08-03,-0.00402689
2004-08-04,0
2004-08-05,-0.01013897
2004-08-06,-0.00818545
2004-08-09,-0.00137059
2004-08-10,0.01767547
2004-08-11,0.00201954
2004-08-12,-0.00945985
2004-08-13,-0.00135871
2004-08-16,0.00947265
2004-08-17,0
2004-08-18,0.0053728
2004-08-19,-0.00604644
2004-08-20,0.00938984
2004-08-23,0
2004-08-24,0.0026667
2004-08-25,0.00332318
2004-08-26,0.00331239
2004-08-27,0.00066095
2004-08-30,-0.00862942
2004-08-31,0.00598257
2004-09-01,0.0019859
2004-09-02,0.0059348
2004-09-03,-0.00395262
2004-09-07,0.00460987
2004-09-08,-0.00527038
2004-09-09,0.00395522
2004-09-10,0
2004-09-13,-0.0006579
2004-09-14,0.0006579
2004-09-15,-0.00660032
2004-09-16,0.0026451
2004-09-17,0.00263877
2004-09-20,-0.00462204
2004-09-21,0.00198328
2004-09-22,-0.01329777
2004-09-23,-0.00133982
2004-09-24,-0.00067047
2004-09-27,-0.0033589
2004-09-28,0.0060381
2004-09-29,0
2004-09-30,0.00066868
2004-10-01,0.00997691
2004-10-04,0.00264378
2004-10-05,-0.00198218
2004-10-06,0.00659205
2004-10-07,-0.01189716
2004-10-08,-0.00466495
2004-10-11,0.00266826
2004-10-12,-0.00200047
2004-10-13,-0.00602619
2004-10-14,-0.00269001
2004-10-15,0.00201797
2004-10-18,0.00268459
2004-10-19,-0.00335665
2004-10-20,0.00067206
2004-10-21,0.00469332
2004-10-22,-0.00873377
2004-10-25,0
2004-10-26,0.01073869
2004-10-27,0.01326271
2004-10-28,0.00131645
2004-10-29,0
2004-11-01,0.00197197
2004-11-02,0.00131235
2004-11-03,0.00457949
2004-11-04,0.01168077
2004-11-05,0.00578993
2004-11-08,0.00192227
2004-11-09,0.00255757
2004-11-10,0.00191369
2004-11-11,0.00761937
2004-11-12,0.00504738
2004-11-15,0.00251417
2004-11-16,-0.00251417
2004-11-17,0.00564761
2004-11-18,-0.00187893
2004-11-19,-0.00818395
2004-11-22,0.0050442
2004-11-23,0
2004-11-24,0.00188524
2004-11-26,0.00188149
2004-11-29,0.00187775
2004-11-30,-0.00125158
2004-12-01,0.00934867
2004-12-02,0.00185953
2004-12-03,0.00185568
2004-12-06,0
2004-12-07,-0.00433556
2004-12-08,0.00186028
2004-12-09,0.00802254
2004-12-10,0.00368062
2004-12-13,0.00366752
2004-12-14,0.0048692
2004-12-15,0.00484561
2004-12-16,-0.001209
2004-12-17,-0.00424396
2004-12-20,0.00060736
2004-12-21,0.00484561
2004-12-22,0.00482204
2004-12-23,0.00120213
2004-12-27,0.00060043
2004-12-28,0.00598452
2004-12-29,-0.00119404
2004-12-30,0.00234647
2004-12-31,-0.00130283
2005-01-03,-0.00719685
2005-01-04,-0.00658772
2005-01-05,-0.00596614
2005-01-06,0.00331909
2005-01-07,-0.00066286
2005-01-10,0.00198726
2005-01-11,-0.00464349
2005-01-12,0.00199294
2005-01-13,-0.00465625
2005-01-14,0.00266331
2005-01-18,0.00398151
2005-01-19,-0.00464678
2005-01-20,-0.00266468
2005-01-21,-0.00468075
2005-01-24,-0.00268456
2005-01-25,0.00402444
2005-01-26,0.00334087
2005-01-27,-0.00133501
2005-01-28,-0.00066837
2005-01-31,0.00599815
2005-02-01,-0.00066482
2005-02-02,0.00398151
2005-02-03,0
2005-02-04,0.00725839
2005-02-07,-0.00065782
2005-02-08,-0.00065786
2005-02-09,-0.00528072
2005-02-10,-0.00198726
2005-02-11,0.00330991
2005-02-14,0.0013211
2005-02-15,-0.00066023
2005-02-16,0.00066023
2005-02-17,-0.00396815
2005-02-18,0.0013244
2005-02-22,-0.00930845
2005-02-23,0.00133501
2005-02-24,0.00266468
2005-02-25,0.00464678
2005-02-28,0.00066198
2005-03-01,0.00462203
2005-03-02,-0.00131849
2005-03-03,-0.0006598
2005-03-04,0.00526662
2005-03-07,0.00131263
2005-03-08,-0.00196939
2005-03-09,-0.00527009
2005-03-10,0.00461289
2005-03-11,-0.00197438
2005-03-14,0.00065869
2005-03-15,-0.00197718
2005-03-16,-0.00396553
2005-03-17,-0.00066242
2005-03-18,-0.00199009
2005-03-21,-0.001329
2005-03-22,-0.00399723
2005-03-23,0.00066728
2005-03-24,-0.00066728
2005-03-28,0
2005-03-29,-0.00267359
2005-03-30,0.00932705
2005-03-31,-0.0006633
2005-04-01,-0.00599017
2005-04-04,0.00200051
2005-04-05,0.00465295
2005-04-06,0.002649
2005-04-07,0.00527684
2005-04-08,-0.00395507
2005-04-11,0.00066023
2005-04-12,0.00329484
2005-04-13,-0.00197548
2005-04-14,-0.0039631
2005-04-15,-0.00797344
2005-04-18,-0.00133501
2005-04-19,0.00266824
2005-04-20,-0.0066844
2005-04-21,0.00735055
2005-04-22,-0.00600997
2005-04-25,0.00600997
2005-04-26,-0.00400276
2005-04-27,0.00200338
2005-04-28,-0.00535117
2005-04-29,0.00601781
2005-05-02,0.00133274
2005-05-03,0.00199539
2005-05-04,0.00860071
2005-05-05,-0.00329938
2005-05-06,-0.00132265
2005-05-09,0.0039631
2005-05-10,-0.00264046
2005-05-11,0.00264046
2005-05-12,-0.0039631
2005-05-13,-0.00331449
2005-05-16,0.00331449
2005-05-17,0.00066174
2005-05-18,0.00790496
2005-05-19,0.00327561
2005-05-20,-0.001309
2005-05-23,0.00196256
2005-05-24,-0.00065356
2005-05-25,-0.00261931
2005-05-26,0.0039266
2005-05-27,0
2005-05-31,-0.00523922
2005-06-01,0.00327775
2005-06-02,0.00065419
2005-06-03,-0.00327561
2005-06-06,-0.0013131
2005-06-07,0.00065676
2005-06-08,-0.00131396
2005-06-09,0.00131396
2005-06-10,0.00065633
2005-06-13,0
2005-06-14,0.00131157
2005-06-15,-0.00131157
2005-06-16,-0.00065633
2005-06-17,0.0019679
2005-06-20,0.0026176
2005-06-21,0
2005-06-22,0
2005-06-23,-0.00524227
2005-06-24,-0.00527009
2005-06-27,-0.00066087
2005-06-28,0.00395807
2005-06-29,-0.00131762
2005-06-30,-0.00197959
2005-07-01,0.00066023
2005-07-05,0.00329484
2005-07-06,-0.00263504
2005-07-07,-0.0019809
2005-07-08,0.00724405
2005-07-11,0.00262142
2005-07-12,0.00130775
2005-07-13,-0.00065356
2005-07-14,0.00326491
2005-07-15,0
2005-07-18,-0.00195763
2005-07-19,0.00065271
2005-07-20,0.00065267
2005-07-21,-0.00065267
2005-07-22,0.00195655
2005-07-25,-0.00522554
2005-07-26,0.00196256
2005-07-27,0.0019591
2005-07-28,0.00455585
2005-07-29,-0.0039036
2005-08-01,0.00130283
2005-08-02,-0.00130283
2005-08-03,0.00130283
2005-08-04,-0.00260775
2005-08-05,-0.00326899
2005-08-08,-0.00327971
2005-08-09,0.00262467
2005-08-10,-0.00065528
2005-08-11,0.00261931
2005-08-12,-0.00196404
2005-08-15,0.00065504
2005-08-16,-0.00327971
2005-08-17,0
2005-08-18,0
2005-08-19,0.00262467
2005-08-22,0.00196404
2005-08-23,-0.00065419
2005-08-24,-0.00262142
2005-08-25,-0.0013131
2005-08-26,-0.00460986
2005-08-29,0.00395266
2005-08-30,-0.00197438
2005-08-31,0.00525624
2005-09-01,-0.00065528
2005-09-02,-0.00065629
2005-09-06,0.00458289
2005-09-07,0.00130538
2005-09-08,-0.00261267
2005-09-09,0.00195999
2005-09-12,0.00260775
2005-09-13,-0.00456774
2005-09-14,-0.00065419
2005-09-15,0
2005-09-16,0.00326685
2005-09-19,-0.00326685
2005-09-20,-0.00524954
2005-09-21,-0.00792584
2005-09-22,-0.00199142
2005-09-23,-0.00066482
2005-09-26,0.001329
2005-09-27,-0.00066418
2005-09-28,-0.00066482
2005-09-29,0.00331909
2005-09-30,0.0013244
2005-10-03,-0.00198726
2005-10-04,-0.00465295
2005-10-05,-0.00534382
2005-10-06,0
2005-10-07,-0.00201164
2005-10-10,-0.00268796
2005-10-11,-0.00269561
2005-10-12,-0.00135033
2005-10-13,0.0006756
2005-10-14,0.00337035
2005-10-17,-0.00067312
2005-10-18,-0.00607918
2005-10-19,0.0020305
2005-10-20,-0.00678437
2005-10-21,0.00068086
2005-10-24,0.00677936
2005-10-25,-0.00406218
2005-10-26,-0.00135787
2005-10-27,-0.0040843
2005-10-28,0.00747523
2005-10-31,0.00270473
2005-11-01,-0.0006756
2005-11-02,0.00539083
2005-11-03,-0.00134489
2005-11-04,0
2005-11-07,0.00134489
2005-11-08,-0.00269178
2005-11-09,0.0013469
2005-11-10,0.00603819
2005-11-11,0.002672
2005-11-14,-0.00133501
2005-11-15,-0.00133699
2005-11-16,-0.00335023
2005-11-17,0.00335023
2005-11-18,0.00333864
2005-11-21,0.00133274
2005-11-22,0.00332351
2005-11-23,0.00463407
2005-11-25,-0.00066087
2005-11-28,-0.00397321
2005-11-29,0.0006633
2005-11-30,-0.0033215
2005-12-01,0.0086123
2005-12-02,0.00197718
2005-12-05,-0.00329721
2005-12-06,0
2005-12-07,-0.00198352
2005-12-08,0.00066174
2005-12-09,0
2005-12-12,0.00132177
2005-12-13,0.00263852
2005-12-14,0.00065869
2005-12-15,-0.00197718
2005-12-16,0.00065956
2005-12-19,0
2005-12-20,-0.00264046
2005-12-21,0.0013211
2005-12-22,0.00460986
2005-12-23,0.00065676
2005-12-27,-0.00394726
2005-12-28,0.00131762
2005-12-29,-0.001224
2005-12-30,-0.00204273
2006-01-03,0.00679354
2006-01-04,0.0027047
2006-01-05,0.00067494
2006-01-06,0.00538334
2006-01-09,0.00268113
2006-01-10,-0.00066971
2006-01-11,0.00401076
2006-01-12,-0.00200337
2006-01-13,-0.00401882
2006-01-17,-0.00201548
2006-01-18,-0.00134578
2006-01-19,0.00671127
2006-01-20,-0.01008387
2006-01-23,0.0033726
2006-01-24,0.00403232
2006-01-25,0.00267895
2006-01-26,0.0073309
2006-01-27,0.00463769
2006-01-30,0
2006-01-31,-0.00066129
2006-02-01,0.00198219
2006-02-02,-0.00728719
2006-02-03,-0.0039974
2006-02-06,-0.00133609
2006-02-07,-0.00267735
2006-02-08,0.00668028
2006-02-09,0
2006-02-10,-0.00066633
2006-02-13,-0.00266823
2006-02-14,0.00532974
2006-02-15,0.00265426
2006-02-16,0.00330789
2006-02-17,0.00066042
2006-02-21,-0.00396832
2006-02-22,0.00528747
2006-02-23,0.00197566
2006-02-24,0
2006-02-27,0.00393965
2006-02-28,-0.00723447
2006-03-01,0.00263657
2006-03-02,-0.00263657
2006-03-03,-0.00066042
2006-03-06,-0.00066047
2006-03-07,-0.00264742
2006-03-08,0.00264742
2006-03-09,0.00132089
2006-03-10,0.0059231
2006-03-13,-0.00328653
2006-03-14,0.0045979
2006-03-15,0.00261759
2006-03-16,0.00130642
2006-03-17,0.00130471
2006-03-20,0.00260414
2006-03-21,-0.00390886
2006-03-22,0.00715467
2006-03-23,-0.00324581
2006-03-24,0.00129944
2006-03-27,-0.00194979
2006-03-28,-0.00521849
2006-03-29,0.00130708
2006-03-30,-0.00065352
2006-03-31,-0.00196236
2006-04-03,0.00196236
2006-04-04,0.00326294
2006-04-05,-0.00130405
2006-04-06,-0.00130538
2006-04-07,-0.00721076
2006-04-10,0.00131482
2006-04-11,-0.00659182
2006-04-12,0.00066129
2006-04-13,0.00132089
2006-04-17,-0.00198219
2006-04-18,0.00724877
2006-04-19,0.00262312
2006-04-20,0.00392125
2006-04-21,0.00260603
2006-04-24,-0.00065078
2006-04-25,-0.00391414
2006-04-26,0.00456492
2006-04-27,0.00194979
2006-04-28,-0.00064951
2006-05-01,-0.00260226
2006-05-02,0.00260226
2006-05-03,-0.00455879
2006-05-04,0.00390886
2006-05-05,0.00841707
2006-05-08,0.00193221
2006-05-09,0.00064343
2006-05-10,-0.00128708
2006-05-11,-0.00710806
2006-05-12,-0.00781284
2006-05-15,0.00456492
2006-05-16,0.00389616
2006-05-17,-0.00976902
2006-05-18,-0.00262102
2006-05-19,-0.00065652
2006-05-22,0
2006-05-23,-0.00131395
2006-05-24,0.00328184
2006-05-25,0.00783286
2006-05-26,0.00324581
2006-05-30,-0.01042344
2006-05-31,0.00261587
2006-06-01,0.00521169
2006-06-02,0.00129878
2006-06-05,-0.00912634
2006-06-06,-0.00657055
2006-06-07,0
2006-06-08,-0.00131915
2006-06-09,-0.00132089
2006-06-12,-0.00729686
2006-06-13,-0.00668028
2006-06-14,0.00133967
2006-06-15,0.00932699
2006-06-16,-0.00265582
2006-06-19,-0.00066545
2006-06-20,0.00066545
2006-06-21,0.00662677
2006-06-22,-0.00264548
2006-06-23,-0.00198876
2006-06-26,0.00265074
2006-06-27,-0.00597383
2006-06-28,0.00133056
2006-06-29,0.010582
2006-06-30,0.00197177
2006-07-03,0.00393191
2006-07-05,-0.00590368
2006-07-06,0.00197177
2006-07-07,-0.00131395
2006-07-10,0.00197047
2006-07-11,-0.00065652
2006-07-12,-0.00658748
2006-07-13,-0.00929641
2006-07-14,-0.00535113
2006-07-17,-0.00067106
2006-07-18,0.00201143
2006-07-19,0.01330717
2006-07-20,-0.00331047
2006-07-21,-0.00332127
2006-07-24,0.00729221
2006-07-25,0.00658352
2006-07-26,-0.00197047
2006-07-27,-0.00197436
2006-07-28,0.00983268
2006-07-31,-0.00392125
2006-08-01,-0.00393707
2006-08-02,0.00589943
2006-08-03,-0.00130794
2006-08-04,0
2006-08-07,-0.00196531
2006-08-08,-0.00131223
2006-08-09,-0.00131395
2006-08-10,0.00524586
2006-08-11,-0.00130879
2006-08-14,0.00392125
2006-08-15,0.00844441
2006-08-16,0.00580468
2006-08-17,0.00513164
2006-08-18,0.0025557
2006-08-21,-0.00127703
2006-08-22,-0.00127867
2006-08-23,0
2006-08-24,0.00319379
2006-08-25,-0.00319379
2006-08-28,0.00446838
2006-08-29,0.00317958
2006-08-30,0.00506664
2006-08-31,0
2006-09-01,0.00566939
2006-09-05,-0.00440686
2006-09-06,-0.00506005
2006-09-07,-0.00317554
2006-09-08,0.00444304
2006-09-11,0.00253002
2006-09-12,0.0106817
2006-09-13,0.00187363
2006-09-14,0.00186959
2006-09-15,0.00248754
2006-09-18,-0.00435713
2006-09-19,0
2006-09-20,0.004978
2006-09-21,-0.00435442
2006-09-22,-0.00124774
2006-09-25,0.00684275
2006-09-26,0.00679624
2006-09-27,0.00184579
2006-09-28,0.00184203
2006-09-29,-0.00307195
2006-10-02,-0.00246473
2006-10-03,0.00308005
2006-10-04,0.00796316
2006-10-05,0.00060989
2006-10-06,-0.00305354
2006-10-09,0.00061156
2006-10-10,0.00061101
2006-10-11,-0.00305897
2006-10-12,0.00549963
2006-10-13,-0.0006097
2006-10-16,0.00243621
2006-10-17,-0.00182651
2006-10-18,0.00304204
2006-10-19,0
2006-10-20,0.00303316
2006-10-23,0.00724196
2006-10-24,-0.00482214
2006-10-25,0.00842364
2006-10-26,0.0017959
2006-10-27,-0.00419522
2006-10-30,-0.00481634
2006-10-31,-0.0024169
2006-11-01,-0.00302984
2006-11-02,0.00121311
2006-11-03,-0.00303483
2006-11-06,0.00666465
2006-11-07,0.00361669
2006-11-08,0.00240382
2006-11-09,-0.00300581
2006-11-10,0
2006-11-13,0.00060199
2006-11-14,0.00420278
2006-11-15,0.0017959
2006-11-16,0.0059629
2006-11-17,0.0011886
2006-11-20,-0.00059395
2006-11-21,0
2006-11-22,0.0017808
2006-11-24,-0.00237545
2006-11-27,-0.01015812
2006-11-28,0.00120021
2006-11-29,0.00538448
2006-11-30,-0.0011941
2006-12-01,-0.00119536
2006-12-04,0.00298624
2006-12-05,0.00594517
2006-12-06,0
2006-12-07,-0.00118614
2006-12-08,0.00118614
2006-12-11,0.00295939
2006-12-12,0.00059079
2006-12-13,0.00177046
2006-12-14,0.00353154
2006-12-15,0
2006-12-18,-0.00176438
2006-12-19,0.0005887
2006-12-20,0.00235015
2006-12-21,-0.00176231
2006-12-22,-0.0023543
2006-12-26,0.00352964
2006-12-27,0.00293162
2006-12-28,-0.00100972
2006-12-29,-0.00316159
2007-01-03,0.00316159
2007-01-04,0.0025223
2007-01-05,-0.00631737
2007-01-08,0.00126674
2007-01-09,0.00252833
2007-01-10,0.00063109
2007-01-11,0.00879414
2007-01-12,0.00124978
2007-01-16,0.00062472
2007-01-17,0.00062417
2007-01-18,-0.00062417
2007-01-19,0.00187066
2007-01-22,-0.00312016
2007-01-23,-0.00125073
2007-01-24,0.00499388
2007-01-25,-0.00624601
2007-01-26,-0.00062673
2007-01-29,0.00125291
2007-01-30,0.00250145
2007-01-31,0.00311838
2007-02-01,0.00186634
2007-02-02,0.00062128
2007-02-05,-0.005606
2007-02-06,0.00124889
2007-02-07,0.00062361
2007-02-08,-0.00500012
2007-02-09,-0.00376682
2007-02-12,-0.00188832
2007-02-13,0.00440111
2007-02-14,0.00250616
2007-02-15,0.00312439
2007-02-16,0.00062361
2007-02-20,-0.00124777
2007-02-21,-0.0012495
2007-02-22,-0.00312959
2007-02-23,-0.00314009
2007-02-26,0.00188527
2007-02-27,-0.02350076
2007-02-28,0.00320842
2007-03-01,-0.00128199
2007-03-02,-0.0077272
2007-03-05,-0.00713597
2007-03-06,0.01036285
2007-03-07,-0.00322688
2007-03-08,0.00322688
2007-03-09,0.00064392
2007-03-12,0.00192997
2007-03-13,-0.01554419
2007-03-14,0.00455858
2007-03-15,0.00518484
2007-03-16,-0.00194103
2007-03-19,0.00645551
2007-03-20,0.00705378
2007-03-21,0.01332939
2007-03-22,-0.00126194
2007-03-23,-0.00063148
2007-03-26,0.00063148
2007-03-27,-0.00506325
2007-03-28,-0.00381437
2007-03-29,0.00254442
2007-03-30,0.00126996
2007-04-02,0.00253491
2007-04-03,0.00568013
2007-04-04,0.00125764
2007-04-05,0.00251121
2007-04-09,-0.0006273
2007-04-10,0.00313188
2007-04-11,-0.0037594
2007-04-12,0.00500918
2007-04-13,0.00498472
2007-04-16,0.0080469
2007-04-17,0.00492001
2007-04-18,0.00061345
2007-04-19,0.0012256
2007-04-20,0.00610492
2007-04-23,-0.00304788
2007-04-24,-0.00183326
2007-04-25,0.00488115
2007-04-26,0.00121649
2007-04-27,0
2007-04-30,-0.0024343
2007-05-01,0.00304199
2007-05-02,0.00484861
2007-05-03,0.00241535
2007-05-04,0.00180786
2007-05-07,0.00120332
2007-05-08,-0.0048223
2007-05-09,0.00361899
2007-05-10,-0.01028757
2007-05-11,0.00424901
2007-05-14,-0.00242577
2007-05-15,-0.00121518
2007-05-16,0.0066647
2007-05-17,-0.00181299
2007-05-18,0.00301994
2007-05-21,-0.00181113
2007-05-22,0
2007-05-23,0.00060418
2007-05-24,-0.00605701
2007-05-25,0.00424402
2007-05-29,0.00241681
2007-05-30,0.00721575
2007-05-31,-0.00119915
2007-06-01,0.00359298
2007-06-04,0
2007-06-05,-0.00599528
2007-06-06,-0.00542652
2007-06-07,-0.01155393
2007-06-08,0.00731281
2007-06-11,0.00121354
2007-06-12,-0.00669309
2007-06-13,0.00972067
2007-06-14,0.00301828
2007-06-15,0.00120493
2007-06-18,-0.00120493
2007-06-19,-0.00483363
2007-06-20,-0.00790532
2007-06-21,0.00487206
2007-06-22,-0.0079291
2007-06-25,-0.00183905
2007-06-26,0
2007-06-27,0.00428542
2007-06-28,0.00061066
2007-06-29,-0.00305704
2007-07-02,0.00549628
2007-07-03,0.00243282
2007-07-05,-0.00243282
2007-07-06,0.00182513
2007-07-09,-0.00121649
2007-07-10,-0.01286397
2007-07-11,0.00492001
2007-07-12,0.01098242
2007-07-13,0.00060675
2007-07-16,0.00181755
2007-07-17,-0.00181755
2007-07-18,-0.00364521
2007-07-19,0.00182418
2007-07-20,-0.0079291
2007-07-23,0.00549628
2007-07-24,-0.01225534
2007-07-25,0.00430651
2007-07-26,-0.0179629
2007-07-27,-0.01068171
2007-07-30,0.00315378
2007-07-31,-0.01076321
2007-08-01,0.00697737
2007-08-02,0.00378584
2007-08-03,-0.01586846
2007-08-06,0.02151971
2007-08-07,0.00934886
2007-08-08,0.01843954
2007-08-09,-0.02030223
2007-08-10,-0.00623449
2007-08-13,-0.0050158
2007-08-14,-0.01456169
2007-08-15,-0.00832535
2007-08-16,0.00704891
2007-08-17,0.013951
2007-08-20,-0.00189121
2007-08-21,0
2007-08-22,0.00691629
2007-08-23,-0.00250947
2007-08-24,0.00376159
2007-08-27,-0.00753756
2007-08-28,-0.01332939
2007-08-29,0.01206745
2007-08-30,-0.0063332
2007-08-31,0.00822544
2007-09-04,0.00628132
2007-09-05,-0.0100692
2007-09-06,0.00567621
2007-09-07,-0.00947849
2007-09-10,-0.00127059
2007-09-11,0.01200644
2007-09-12,0.0056371
2007-09-13,0.00124889
2007-09-14,0.00311382
2007-09-17,-0.00749034
2007-09-18,0.01800718
2007-09-19,0.00552327
2007-09-20,-0.00737121
2007-09-21,0.0030779
2007-09-24,-0.00369475
2007-09-25,0.00123316
2007-09-26,0.00491715
2007-09-27,0.00183776
2007-09-28,-0.00122469
2007-10-01,0.01701124
2007-10-02,0.0036081
2007-10-03,-0.00240406
2007-10-04,0.00240406
2007-10-05,0.0083682
2007-10-08,-0.00357814
2007-10-09,0.00417286
2007-10-10,-0.00178601
2007-10-11,-0.00418049
2007-10-12,0.00179364
2007-10-15,-0.01081076
2007-10-16,-0.00302376
2007-10-17,0.00362757
2007-10-18,-0.00181222
2007-10-19,-0.01645886
2007-10-22,0.00673819
2007-10-23,0.00183007
2007-10-24,-0.00549964
2007-10-25,-0.00306862
2007-10-26,0.01706308
2007-10-29,0.001208
2007-10-30,0.00241098
2007-10-31,0.00420545
2007-11-01,-0.02120636
2007-11-02,-0.0012256
2007-11-05,-0.00245555
2007-11-06,0.00673819
2007-11-07,-0.02097521
2007-11-08,0.00559504
2007-11-09,-0.00746754
2007-11-12,-0.00375436
2007-11-13,0.02047845
2007-11-14,-0.00369248
2007-11-15,-0.00680472
2007-11-16,0.00309872
2007-11-19,-0.01057539
2007-11-20,-0.0037594
2007-11-21,-0.01136376
2007-11-23,0.00884973
2007-11-26,-0.01970209
2007-11-27,0.01465465
2007-11-28,0.02313324
2007-11-29,-0.00247547
2007-11-30,0.00740778
2007-12-03,-0.00678808
2007-12-04,-0.00496598
2007-12-05,0.0099071
2007-12-06,0.01892045
2007-12-07,-0.00060459
2007-12-10,0.00542964
2007-12-11,-0.02128391
2007-12-12,0.00612753
2007-12-13,0.00244073
2007-12-14,-0.00795368
2007-12-17,-0.01173938
2007-12-18,0.00619603
2007-12-19,0.00061728
2007-12-20,0.00676704
2007-12-21,0.01702159
2007-12-24,0.00900089
2007-12-26,-0.00119524
2007-12-27,-0.01914888
2007-12-28,0.00074047
2007-12-31,-0.00892208
2008-01-02,-0.01580746
2008-01-03,-0.00227896
2008-01-04,-0.01919413
2008-01-07,0.01309201
2008-01-08,-0.01464378
2008-01-09,0.01081085
2008-01-10,0.00841314
2008-01-11,-0.00918149
2008-01-14,0.00460128
2008-01-15,-0.01619763
2008-01-16,-0.00467659
2008-01-17,-0.01813216
2008-01-18,-0.0095925
2008-01-22,-0.01374866
2008-01-23,0.02651814
2008-01-24,0.00553568
2008-01-25,-0.01189995
2008-01-28,0.0197557
2008-01-29,-0.00470594
2008-01-30,-0.01504977
2008-01-31,0.02210022
2008-02-01,0.00544966
2008-02-04,-0.00701218
2008-02-05,-0.02935567
2008-02-06,-0.00403357
2008-02-07,0.0192158
2008-02-08,-0.00716268
2008-02-11,0.00159619
2008-02-12,0.00873359
2008-02-13,0.00473174
2008-02-14,-0.01028059
2008-02-15,-0.00079524
2008-02-19,0
2008-02-20,0.00238382
2008-02-21,-0.00158858
2008-02-22,0.00554884
2008-02-25,0.01022434
2008-02-26,0.01012051
2008-02-27,0.00232128
2008-02-28,-0.01087806
2008-02-29,-0.01574834
2008-03-03,0
2008-03-04,0
2008-03-05,0
2008-03-06,-0.02491096
2008-03-07,-0.00407669
2008-03-10,-0.01067765
2008-03-11,0.03329578
2008-03-12,-0.01124521
2008-03-13,0.00483469
2008-03-14,-0.01457477
2008-03-17,-0.00408686
2008-03-18,0.03302755
2008-03-19,-0.0079554
2008-03-20,0.01898793
2008-03-24,0.00780652
2008-03-25,0
2008-03-26,-0.01094627
2008-03-27,-0.0039386
2008-03-28,-0.00712864
2008-03-31,0.00317446
2008-04-01,0.02349371
2008-04-02,-0.00387752
2008-04-03,0
2008-04-04,0
2008-04-07,-0.00077714
2008-04-08,-0.00467659
2008-04-09,-0.00548381
2008-04-10,0.00392008
2008-04-11,-0.0141846
2008-04-14,-0.00158858
2008-04-15,0.00317446
2008-04-16,0.01024852
2008-04-17,0.00156759
2008-04-18,0.00702295
2008-04-21,-0.00233556
2008-04-22,-0.00782484
2008-04-23,0.00313746
2008-04-24,0.00546634
2008-04-25,0.00388656
2008-04-28,0.00155023
2008-04-29,0.00232128
2008-04-30,0
2008-05-01,0.00999617
2008-05-02,-0.003065
2008-05-05,-0.00693117
2008-05-06,0.00693117
2008-05-07,-0.01313263
2008-05-08,-0.00311547
2008-05-09,0.00077991
2008-05-12,0.00621574
2008-05-13,-0.00232634
2008-05-14,0.00464762
2008-05-15,0.00999617
2008-05-16,-0.00460128
2008-05-19,-0.0023086
2008-05-20,-0.01084435
2008-05-21,-0.01175096
2008-05-22,0.00941176
2008-05-23,-0.00783711
2008-05-27,0.00627459
2008-05-28,-0.00784924
2008-05-29,0.01486142
2008-05-30,-0.00233176
2008-06-02,-0.00781262
